# board=.../doubleSidedTest2/untitled.bot.etch.tap
# tool size=0.396875
# pass=1
-10.79150,29.70200,-10.82840,29.67740
-10.82840,29.67740,-10.82840,10.96250
-10.82840,10.96250,-10.79150,10.93790
-10.79150,10.93790,-10.65200,10.79840
-10.65200,10.79840,-10.54240,10.63440
-10.54240,10.63440,-10.46690,10.45210
-10.46690,10.45210,-10.42840,10.25860
-10.42840,10.25860,-10.42840,10.06130
-10.42840,10.06130,-10.46690, 9.86780
-10.46690, 9.86780,-10.54240, 9.68550
-10.54240, 9.68550,-10.65200, 9.52150
-10.65200, 9.52150,-10.79150, 9.38200
-10.79150, 9.38200,-10.95550, 9.27240
-10.95550, 9.27240,-11.13780, 9.19690
-11.13780, 9.19690,-11.33130, 9.15840
-11.33130, 9.15840,-11.52860, 9.15840
-11.52860, 9.15840,-11.72210, 9.19690
-11.72210, 9.19690,-11.90440, 9.27240
-11.90440, 9.27240,-12.06840, 9.38200
-12.06840, 9.38200,-12.20790, 9.52150
-12.20790, 9.52150,-12.23250, 9.55840
-12.23250, 9.55840,-57.61740, 9.55840
-57.61740, 9.55840,-57.64200, 9.52150
-57.64200, 9.52150,-57.78150, 9.38200
-57.78150, 9.38200,-57.94550, 9.27240
-57.94550, 9.27240,-58.12780, 9.19690
-58.12780, 9.19690,-58.32130, 9.15840
-58.32130, 9.15840,-58.51860, 9.15840
-58.51860, 9.15840,-58.71210, 9.19690
-58.71210, 9.19690,-58.89440, 9.27240
-58.89440, 9.27240,-59.05840, 9.38200
-59.05840, 9.38200,-59.19790, 9.52150
-59.19790, 9.52150,-59.30750, 9.68550
-59.30750, 9.68550,-59.38300, 9.86780
-59.38300, 9.86780,-59.42150,10.06130
-59.42150,10.06130,-59.42150,10.25860
-59.42150,10.25860,-59.38300,10.45210
-59.38300,10.45210,-59.30750,10.63440
-59.30750,10.63440,-59.19790,10.79840
-59.19790,10.79840,-59.05840,10.93790
-59.05840,10.93790,-59.02150,10.96250
-59.02150,10.96250,-59.02150,39.83740
-59.02150,39.83740,-59.05840,39.86200
-59.05840,39.86200,-59.19790,40.00150
-59.19790,40.00150,-59.30750,40.16550
-59.30750,40.16550,-59.38300,40.34780
-59.38300,40.34780,-59.42150,40.54130
-71.22960, 3.24420,-71.22960, 1.83570
-71.22960, 1.83570,-71.26540, 1.70210
-71.26540, 1.70210,-71.33460, 1.58240
-71.33460, 1.58240,-71.43240, 1.48460
-71.43240, 1.48460,-71.55210, 1.41540
-71.55210, 1.41540,-71.68570, 1.37960
-71.68570, 1.37960,-71.82420, 1.37960
-71.82420, 1.37960,-71.95780, 1.41540
-71.95780, 1.41540,-72.07750, 1.48460
-72.07750, 1.48460,-72.17530, 1.58240
-72.17530, 1.58240,-72.24450, 1.70210
-72.24450, 1.70210,-72.28030, 1.83570
-72.28030, 1.83570,-72.28030, 3.24420
-72.28030, 3.24420,-72.24450, 3.37780
-72.24450, 3.37780,-72.17530, 3.49750
-72.17530, 3.49750,-72.07750, 3.59530
-72.07750, 3.59530,-71.95780, 3.66450
-71.95780, 3.66450,-71.82420, 3.70030
-71.82420, 3.70030,-71.68570, 3.70030
-71.68570, 3.70030,-71.55210, 3.66450
-71.55210, 3.66450,-71.43240, 3.59530
-71.43240, 3.59530,-71.33460, 3.49750
-71.33460, 3.49750,-71.26540, 3.37780
-71.26540, 3.37780,-71.22960, 3.24420
-73.76960, 3.24420,-73.76960, 1.83570
-73.76960, 1.83570,-73.80540, 1.70210
-73.80540, 1.70210,-73.87460, 1.58240
-73.87460, 1.58240,-73.97240, 1.48460
-73.97240, 1.48460,-74.09210, 1.41540
-74.09210, 1.41540,-74.22570, 1.37960
-74.22570, 1.37960,-74.36420, 1.37960
-74.36420, 1.37960,-74.49780, 1.41540
-74.49780, 1.41540,-74.61750, 1.48460
-74.61750, 1.48460,-74.71530, 1.58240
-74.71530, 1.58240,-74.78450, 1.70210
-74.78450, 1.70210,-74.82030, 1.83570
-74.82030, 1.83570,-74.82030, 3.24420
-74.82030, 3.24420,-74.78450, 3.37780
-74.78450, 3.37780,-74.71530, 3.49750
-74.71530, 3.49750,-74.61750, 3.59530
-74.61750, 3.59530,-74.49780, 3.66450
-74.49780, 3.66450,-74.36420, 3.70030
-74.36420, 3.70030,-74.22570, 3.70030
-74.22570, 3.70030,-74.09210, 3.66450
-74.09210, 3.66450,-73.97240, 3.59530
-73.97240, 3.59530,-73.87460, 3.49750
-73.87460, 3.49750,-73.80540, 3.37780
-73.80540, 3.37780,-73.76960, 3.24420
-72.49960, 3.24420,-72.49960, 1.83570
-72.49960, 1.83570,-72.53540, 1.70210
-72.53540, 1.70210,-72.60460, 1.58240
-72.60460, 1.58240,-72.70240, 1.48460
-72.70240, 1.48460,-72.82210, 1.41540
-72.82210, 1.41540,-72.95570, 1.37960
-72.95570, 1.37960,-73.09420, 1.37960
-73.09420, 1.37960,-73.22780, 1.41540
-73.22780, 1.41540,-73.34750, 1.48460
-73.34750, 1.48460,-73.44530, 1.58240
-73.44530, 1.58240,-73.51450, 1.70210
-73.51450, 1.70210,-73.55030, 1.83570
-73.55030, 1.83570,-73.55030, 3.24420
-73.55030, 3.24420,-73.51450, 3.37780
-73.51450, 3.37780,-73.44530, 3.49750
-73.44530, 3.49750,-73.34750, 3.59530
-73.34750, 3.59530,-73.22780, 3.66450
-73.22780, 3.66450,-73.09420, 3.70030
-73.09420, 3.70030,-72.95570, 3.70030
-72.95570, 3.70030,-72.82210, 3.66450
-72.82210, 3.66450,-72.70240, 3.59530
-72.70240, 3.59530,-72.60460, 3.49750
-72.60460, 3.49750,-72.53540, 3.37780
-72.53540, 3.37780,-72.49960, 3.24420
